"rgn_id","rgn_name","area_km2"
2,"Andalucía",46747.2421875
9,"Cantabria",19124.2226562
6,"Cataluña",45214.609375
1,"Ceuta y Melilla",5795.09179688
4,"Comunidad Valenciana",28840.8515625
8,"Galicia",213565.109375
5,"Islas Baleares",133805.5625
7,"País Vasco",10132.4501953
10,"Principado de Asturias",36678.9257812
3,"Región de Murcia",15515.3222656
