"rgn_id","sector","year","value"
1,"cf",2001,70407.1473
2,"cf",2001,70407.1473
3,"cf",2001,70407.1473
4,"cf",2001,70407.1473
5,"cf",2001,70407.1473
6,"cf",2001,70407.1473
7,"cf",2001,70407.1473
8,"cf",2001,70407.1473
9,"cf",2001,70407.1473
10,"cf",2001,70407.1473
1,"cf",2002,62332.2238
2,"cf",2002,62332.2238
3,"cf",2002,62332.2238
4,"cf",2002,62332.2238
5,"cf",2002,62332.2238
6,"cf",2002,62332.2238
7,"cf",2002,62332.2238
8,"cf",2002,62332.2238
9,"cf",2002,62332.2238
10,"cf",2002,62332.2238
1,"cf",2003,57319.9732
2,"cf",2003,57319.9732
3,"cf",2003,57319.9732
4,"cf",2003,57319.9732
5,"cf",2003,57319.9732
6,"cf",2003,57319.9732
7,"cf",2003,57319.9732
8,"cf",2003,57319.9732
9,"cf",2003,57319.9732
10,"cf",2003,57319.9732
1,"cf",2004,56823.3834
2,"cf",2004,56823.3834
3,"cf",2004,56823.3834
4,"cf",2004,56823.3834
5,"cf",2004,56823.3834
6,"cf",2004,56823.3834
7,"cf",2004,56823.3834
8,"cf",2004,56823.3834
9,"cf",2004,56823.3834
10,"cf",2004,56823.3834
1,"cf",2005,53096.9033
2,"cf",2005,53096.9033
3,"cf",2005,53096.9033
4,"cf",2005,53096.9033
5,"cf",2005,53096.9033
6,"cf",2005,53096.9033
7,"cf",2005,53096.9033
8,"cf",2005,53096.9033
9,"cf",2005,53096.9033
10,"cf",2005,53096.9033
1,"cf",2006,26931.4143
2,"cf",2006,26931.4143
3,"cf",2006,26931.4143
4,"cf",2006,26931.4143
5,"cf",2006,26931.4143
6,"cf",2006,26931.4143
7,"cf",2006,26931.4143
8,"cf",2006,26931.4143
9,"cf",2006,26931.4143
10,"cf",2006,26931.4143
1,"mar",2001,18033.0450903
2,"mar",2001,18033.0450903
3,"mar",2001,18033.0450903
4,"mar",2001,18033.0450903
5,"mar",2001,18033.0450903
6,"mar",2001,18033.0450903
7,"mar",2001,18033.0450903
8,"mar",2001,18033.0450903
9,"mar",2001,18033.0450903
10,"mar",2001,18033.0450903
1,"mar",2002,17670.7301436
2,"mar",2002,17670.7301436
3,"mar",2002,17670.7301436
4,"mar",2002,17670.7301436
5,"mar",2002,17670.7301436
6,"mar",2002,17670.7301436
7,"mar",2002,17670.7301436
8,"mar",2002,17670.7301436
9,"mar",2002,17670.7301436
10,"mar",2002,17670.7301436
1,"mar",2003,17395.0557264
2,"mar",2003,17395.0557264
3,"mar",2003,17395.0557264
4,"mar",2003,17395.0557264
5,"mar",2003,17395.0557264
6,"mar",2003,17395.0557264
7,"mar",2003,17395.0557264
8,"mar",2003,17395.0557264
9,"mar",2003,17395.0557264
10,"mar",2003,17395.0557264
1,"mar",2004,16877.1816405
2,"mar",2004,16877.1816405
3,"mar",2004,16877.1816405
4,"mar",2004,16877.1816405
5,"mar",2004,16877.1816405
6,"mar",2004,16877.1816405
7,"mar",2004,16877.1816405
8,"mar",2004,16877.1816405
9,"mar",2004,16877.1816405
10,"mar",2004,16877.1816405
1,"mar",2005,19082.8879965
2,"mar",2005,19082.8879965
3,"mar",2005,19082.8879965
4,"mar",2005,19082.8879965
5,"mar",2005,19082.8879965
6,"mar",2005,19082.8879965
7,"mar",2005,19082.8879965
8,"mar",2005,19082.8879965
9,"mar",2005,19082.8879965
10,"mar",2005,19082.8879965
1,"mar",2006,18254.779839
2,"mar",2006,18254.779839
3,"mar",2006,18254.779839
4,"mar",2006,18254.779839
5,"mar",2006,18254.779839
6,"mar",2006,18254.779839
7,"mar",2006,18254.779839
8,"mar",2006,18254.779839
9,"mar",2006,18254.779839
10,"mar",2006,18254.779839
1,"mmw",1998,55.535
2,"mmw",1998,55.535
3,"mmw",1998,55.535
4,"mmw",1998,55.535
5,"mmw",1998,55.535
6,"mmw",1998,55.535
7,"mmw",1998,55.535
8,"mmw",1998,55.535
9,"mmw",1998,55.535
10,"mmw",1998,55.535
1,"mmw",2008,164.69
2,"mmw",2008,164.69
3,"mmw",2008,164.69
4,"mmw",2008,164.69
5,"mmw",2008,164.69
6,"mmw",2008,164.69
7,"mmw",2008,164.69
8,"mmw",2008,164.69
9,"mmw",2008,164.69
10,"mmw",2008,164.69
1,"tour",2005,580181.981197
2,"tour",2005,580181.981197
3,"tour",2005,580181.981197
4,"tour",2005,580181.981197
5,"tour",2005,580181.981197
6,"tour",2005,580181.981197
7,"tour",2005,580181.981197
8,"tour",2005,580181.981197
9,"tour",2005,580181.981197
10,"tour",2005,580181.981197
1,"tour",2006,561506.095142
2,"tour",2006,561506.095142
3,"tour",2006,561506.095142
4,"tour",2006,561506.095142
5,"tour",2006,561506.095142
6,"tour",2006,561506.095142
7,"tour",2006,561506.095142
8,"tour",2006,561506.095142
9,"tour",2006,561506.095142
10,"tour",2006,561506.095142
1,"tour",2007,554404.59477
2,"tour",2007,554404.59477
3,"tour",2007,554404.59477
4,"tour",2007,554404.59477
5,"tour",2007,554404.59477
6,"tour",2007,554404.59477
7,"tour",2007,554404.59477
8,"tour",2007,554404.59477
9,"tour",2007,554404.59477
10,"tour",2007,554404.59477
1,"tour",2008,558177.929296
2,"tour",2008,558177.929296
3,"tour",2008,558177.929296
4,"tour",2008,558177.929296
5,"tour",2008,558177.929296
6,"tour",2008,558177.929296
7,"tour",2008,558177.929296
8,"tour",2008,558177.929296
9,"tour",2008,558177.929296
10,"tour",2008,558177.929296
1,"tour",2009,535410.731086
2,"tour",2009,535410.731086
3,"tour",2009,535410.731086
4,"tour",2009,535410.731086
5,"tour",2009,535410.731086
6,"tour",2009,535410.731086
7,"tour",2009,535410.731086
8,"tour",2009,535410.731086
9,"tour",2009,535410.731086
10,"tour",2009,535410.731086
1,"tour",2010,496999.033548
2,"tour",2010,496999.033548
3,"tour",2010,496999.033548
4,"tour",2010,496999.033548
5,"tour",2010,496999.033548
6,"tour",2010,496999.033548
7,"tour",2010,496999.033548
8,"tour",2010,496999.033548
9,"tour",2010,496999.033548
10,"tour",2010,496999.033548
