"rgn_id","rgn_name","area_km2"
2,"Andalucía",4181.14794922
9,"Cantabria",768.968994141
6,"Cataluña",2395.35595703
1,"Ceuta y Melilla",300.267547607
4,"Comunidad Valenciana",2569.72070312
8,"Galicia",3491.85595703
5,"Islas Baleares",4516.01416016
7,"País Vasco",770.713989258
10,"Principado de Asturias",1340.07556152
3,"Región de Murcia",968.2265625
