"rgn_id","product","year","usd"
2,"fish_oil",1976,1737.33333333333
9,"fish_oil",1976,1737.33333333333
6,"fish_oil",1976,1737.33333333333
1,"fish_oil",1976,1737.33333333333
4,"fish_oil",1976,1737.33333333333
8,"fish_oil",1976,1737.33333333333
5,"fish_oil",1976,1737.33333333333
7,"fish_oil",1976,1737.33333333333
10,"fish_oil",1976,1737.33333333333
3,"fish_oil",1976,1737.33333333333
2,"fish_oil",1977,1788.5
9,"fish_oil",1977,1788.5
6,"fish_oil",1977,1788.5
1,"fish_oil",1977,1788.5
4,"fish_oil",1977,1788.5
8,"fish_oil",1977,1788.5
5,"fish_oil",1977,1788.5
7,"fish_oil",1977,1788.5
10,"fish_oil",1977,1788.5
3,"fish_oil",1977,1788.5
2,"fish_oil",1978,1816.25
9,"fish_oil",1978,1816.25
6,"fish_oil",1978,1816.25
1,"fish_oil",1978,1816.25
4,"fish_oil",1978,1816.25
8,"fish_oil",1978,1816.25
5,"fish_oil",1978,1816.25
7,"fish_oil",1978,1816.25
10,"fish_oil",1978,1816.25
3,"fish_oil",1978,1816.25
2,"fish_oil",1979,1883.5
9,"fish_oil",1979,1883.5
6,"fish_oil",1979,1883.5
1,"fish_oil",1979,1883.5
4,"fish_oil",1979,1883.5
8,"fish_oil",1979,1883.5
5,"fish_oil",1979,1883.5
7,"fish_oil",1979,1883.5
10,"fish_oil",1979,1883.5
3,"fish_oil",1979,1883.5
2,"fish_oil",1980,2199.75
9,"fish_oil",1980,2199.75
6,"fish_oil",1980,2199.75
1,"fish_oil",1980,2199.75
4,"fish_oil",1980,2199.75
8,"fish_oil",1980,2199.75
5,"fish_oil",1980,2199.75
7,"fish_oil",1980,2199.75
10,"fish_oil",1980,2199.75
3,"fish_oil",1980,2199.75
2,"fish_oil",1981,2053
9,"fish_oil",1981,2053
6,"fish_oil",1981,2053
1,"fish_oil",1981,2053
4,"fish_oil",1981,2053
8,"fish_oil",1981,2053
5,"fish_oil",1981,2053
7,"fish_oil",1981,2053
10,"fish_oil",1981,2053
3,"fish_oil",1981,2053
2,"fish_oil",1982,1988.5
9,"fish_oil",1982,1988.5
6,"fish_oil",1982,1988.5
1,"fish_oil",1982,1988.5
4,"fish_oil",1982,1988.5
8,"fish_oil",1982,1988.5
5,"fish_oil",1982,1988.5
7,"fish_oil",1982,1988.5
10,"fish_oil",1982,1988.5
3,"fish_oil",1982,1988.5
2,"fish_oil",1983,3107.5
